course_id,section_type,major_group,term_year,term_season,term_class_level,course_grade,enrollments
LIFE-210,Lecture,Exercise Science,2025,Summer,Junior,A-,1
LIFE-210,Lecture,Health Promotion,2023,Fall,Sophomore,W,1
LIFE-210,Lecture,Health Promotion,2024,Fall,Sophomore,W,1
LIFE-210,Lecture,Microbiology and Infectious Disease,2022,Fall,Junior,W,1
LIFE-210,Lecture,Microbiology and Infectious Disease,2023,Summer,Junior,B,1
LIFE-210,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,C,1
LIFE-210,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,C+,1
LIFE-210,Lecture,Microbiology and Infectious Disease,2024,Fall,Sophomore,B,2
LIFE-210,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A+,1
LIFE-210,Lecture,Microbiology and Infectious Disease,2025,Summer,Senior,B,1
LIFE-210,Lecture,Neuroscience,2025,Fall,Junior,A,1
LIFE-210,Lecture,Neuroscience,2025,Fall,Junior,B,1
LIFE-210,Lecture,Neuroscience,2025,Fall,Junior,B+,1
LIFE-210,Lecture,Neuroscience,2025,Fall,Sophomore,B,2
LIFE-210,Lecture,Other,2021,Summer,Sophomore,W,1
LIFE-210,Lecture,Other,2023,Fall,Junior,B,1
LIFE-210,Lecture,Other,2025,Fall,Junior,B,1
LIFE-210,Lecture,Other,2025,Fall,Junior,C,1
LIFE-210,Lecture,Other,2025,Fall,Junior,D,1
LIFE-210,Lecture,Other,2025,Spring,Senior,B,1
LIFE-211,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A,3
LIFE-211,Lecture,Anatomy and Physiology,2025,Fall,Junior,A+,6
LIFE-211,Lecture,Anatomy and Physiology,2025,Fall,Sophomore,A,1
LIFE-211,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A,1
LIFE-211,Lecture,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,A+,2
LIFE-211,Lecture,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,A+,1
LIFE-211,Lecture,Cell and Molecular Neuroscience,2024,Fall,Junior,A,1
LIFE-211,Lecture,Cell and Molecular Neuroscience,2024,Fall,Junior,W,1
LIFE-211,Lecture,Cell and Molecular Neuroscience,2024,Fall,Senior,A,1
LIFE-211,Lecture,Cell and Molecular Neuroscience,2025,Fall,Junior,A+,3
LIFE-211,Lecture,Neuroscience,2025,Fall,Junior,B,1
LIFE-211,Recitation,Anatomy and Physiology,2023,Fall,Junior,A+,2
LIFE-211,Recitation,Anatomy and Physiology,2023,Fall,Senior,A+,1
LIFE-211,Recitation,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,A,1
LIFE-211,Recitation,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A,1
LIFE-211,Recitation,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A+,1
LIFE-211,Recitation,Behavioral and Cognitive Neuroscience,2023,Fall,Senior,A,1
LIFE-212,Lab,Anatomy and Physiology,2021,Fall,Sophomore,W,1
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Junior,A,22
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Junior,A+,9
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Junior,A-,1
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Junior,B,3
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Junior,C,2
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Senior,A,4
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Senior,A+,3
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Senior,B,2
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,A,9
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,A+,7
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,A-,2
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,B,3
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,B+,2
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,B-,1
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,C,2
LIFE-212,Lab,Anatomy and Physiology,2023,Fall,Sophomore,RF,1
LIFE-212,Lab,Anatomy and Physiology,2023,Spring,Sophomore,C,1
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Junior,A,34
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Junior,A+,2
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Junior,B,11
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Junior,B+,4
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Junior,C,2
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Junior,W,1
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Senior,A,11
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Senior,A+,2
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Senior,B,2
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Senior,B+,1
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Sophomore,A,6
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Sophomore,A+,2
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Sophomore,A-,2
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Sophomore,B,6
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Sophomore,B-,1
LIFE-212,Lab,Anatomy and Physiology,2024,Fall,Sophomore,F,1
LIFE-212,Lab,Anatomy and Physiology,2024,Spring,Junior,A,1
LIFE-212,Lab,Anatomy and Physiology,2024,Spring,Junior,B,1
LIFE-212,Lab,Anatomy and Physiology,2024,Spring,Senior,A,1
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Junior,A,21
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Junior,A+,17
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Junior,A-,1
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Junior,B,11
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Junior,B+,2
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Junior,C,2
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Senior,A,14
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Senior,A+,12
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Senior,B,10
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Senior,B+,2
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Senior,D,1
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Senior,W,1
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Sophomore,A,2
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Sophomore,A+,1
LIFE-212,Lab,Anatomy and Physiology,2025,Fall,Sophomore,B,2
LIFE-212,Lab,Anatomy and Physiology,2025,Spring,Senior,A,10
LIFE-212,Lab,Anatomy and Physiology,2025,Spring,Senior,B,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,A,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,C,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,B+,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A,2
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A+,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,B,3
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,B+,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Senior,A,2
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Senior,B,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Senior,B+,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Senior,C,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,A,2
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,A+,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,B,3
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,A,4
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,A-,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,B,8
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A,3
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A+,2
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,B,2
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,W,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A,2
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A-,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,A,3
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,A+,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,A-,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,B,5
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,B+,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,B,3
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,B+,2
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,A,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,C,1
LIFE-212,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2021,Fall,Sophomore,B,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2022,Fall,Senior,A,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2022,Fall,Senior,B+,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2023,Fall,Junior,A,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2023,Fall,Junior,B+,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2023,Fall,Senior,B,2
LIFE-212,Lab,Cell and Molecular Neuroscience,2023,Fall,Sophomore,A,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2023,Fall,Sophomore,B+,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Junior,A,3
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Junior,B,2
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Junior,B+,2
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Senior,A,4
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Senior,B,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Senior - Second Bachelor,A,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Sophomore,B+,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2024,Fall,Sophomore,C,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2025,Fall,Junior,A,3
LIFE-212,Lab,Cell and Molecular Neuroscience,2025,Fall,Junior,A+,2
LIFE-212,Lab,Cell and Molecular Neuroscience,2025,Fall,Junior,B,2
LIFE-212,Lab,Cell and Molecular Neuroscience,2025,Fall,Senior,A,2
LIFE-212,Lab,Cell and Molecular Neuroscience,2025,Fall,Senior,A+,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2025,Fall,Senior,B,1
LIFE-212,Lab,Cell and Molecular Neuroscience,2025,Fall,Senior - Second Bachelor,A+,1
LIFE-212,Lab,Exercise Science,2021,Fall,Sophomore,B,1
LIFE-212,Lab,Exercise Science,2023,Fall,Sophomore,B,1
LIFE-212,Lab,Exercise Science,2024,Fall,Junior,B,1
LIFE-212,Lab,Exercise Science,2024,Fall,Sophomore,W,1
LIFE-212,Lab,Exercise Science,2025,Fall,Senior,A+,1
LIFE-212,Lab,Microbiology and Infectious Disease,2022,Fall,Junior,C,1
LIFE-212,Lab,Microbiology and Infectious Disease,2024,Fall,Junior,B,1
LIFE-212,Lab,Microbiology and Infectious Disease,2024,Fall,Junior,F,1
LIFE-212,Lab,Microbiology and Infectious Disease,2024,Fall,Sophomore,W,1
LIFE-212,Lab,Neuroscience,2025,Fall,Junior,C,1
LIFE-212,Lab,Neuroscience,2025,Fall,Sophomore,B,1
LIFE-212,Lab,Other,2023,Fall,Junior,A+,1
LIFE-212,Lab,Other,2025,Fall,Junior,A,1
LIFE-212,Lab,Other,2025,Fall,Junior,A-,1
LIFE-212,Recitation,Anatomy and Physiology,2021,Fall,Sophomore,W,1
LIFE-212,Recitation,Anatomy and Physiology,2023,Fall,Junior,NGC,37
LIFE-212,Recitation,Anatomy and Physiology,2023,Fall,Senior,NGC,9
LIFE-212,Recitation,Anatomy and Physiology,2023,Fall,Sophomore,NGC,27
LIFE-212,Recitation,Anatomy and Physiology,2023,Spring,Sophomore,NGC,1
LIFE-212,Recitation,Anatomy and Physiology,2024,Fall,Junior,NGC,53
LIFE-212,Recitation,Anatomy and Physiology,2024,Fall,Junior,W,1
LIFE-212,Recitation,Anatomy and Physiology,2024,Fall,Senior,NGC,16
LIFE-212,Recitation,Anatomy and Physiology,2024,Fall,Sophomore,NGC,18
LIFE-212,Recitation,Anatomy and Physiology,2024,Spring,Junior,NGC,2
LIFE-212,Recitation,Anatomy and Physiology,2024,Spring,Senior,NGC,1
LIFE-212,Recitation,Anatomy and Physiology,2025,Fall,Junior,NGC,54
LIFE-212,Recitation,Anatomy and Physiology,2025,Fall,Senior,NGC,39
LIFE-212,Recitation,Anatomy and Physiology,2025,Fall,Senior,W,1
LIFE-212,Recitation,Anatomy and Physiology,2025,Fall,Sophomore,NGC,5
LIFE-212,Recitation,Anatomy and Physiology,2025,Spring,Senior,NGC,11
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,NGC,2
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,NGC,1
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,NGC,7
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2023,Fall,Senior,NGC,5
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,NGC,6
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,NGC,13
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,NGC,7
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,W,1
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,NGC,3
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,NGC,11
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,NGC,5
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,NGC,2
LIFE-212,Recitation,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,NGC,1
LIFE-212,Recitation,Cell and Molecular Neuroscience,2021,Fall,Sophomore,NGC,1
LIFE-212,Recitation,Cell and Molecular Neuroscience,2022,Fall,Senior,NGC,2
LIFE-212,Recitation,Cell and Molecular Neuroscience,2023,Fall,Junior,NGC,2
LIFE-212,Recitation,Cell and Molecular Neuroscience,2023,Fall,Senior,NGC,2
LIFE-212,Recitation,Cell and Molecular Neuroscience,2023,Fall,Sophomore,NGC,2
LIFE-212,Recitation,Cell and Molecular Neuroscience,2024,Fall,Junior,NGC,7
LIFE-212,Recitation,Cell and Molecular Neuroscience,2024,Fall,Senior,NGC,5
LIFE-212,Recitation,Cell and Molecular Neuroscience,2024,Fall,Senior - Second Bachelor,NGC,1
LIFE-212,Recitation,Cell and Molecular Neuroscience,2024,Fall,Sophomore,NGC,2
LIFE-212,Recitation,Cell and Molecular Neuroscience,2025,Fall,Junior,NGC,7
LIFE-212,Recitation,Cell and Molecular Neuroscience,2025,Fall,Senior,NGC,4
LIFE-212,Recitation,Cell and Molecular Neuroscience,2025,Fall,Senior - Second Bachelor,NGC,1
LIFE-212,Recitation,Exercise Science,2021,Fall,Sophomore,NGC,1
LIFE-212,Recitation,Exercise Science,2023,Fall,Sophomore,NGC,1
LIFE-212,Recitation,Exercise Science,2024,Fall,Junior,NGC,1
LIFE-212,Recitation,Exercise Science,2024,Fall,Sophomore,W,1
LIFE-212,Recitation,Exercise Science,2025,Fall,Senior,NGC,1
LIFE-212,Recitation,Microbiology and Infectious Disease,2022,Fall,Junior,NGC,1
LIFE-212,Recitation,Microbiology and Infectious Disease,2024,Fall,Junior,NGC,2
LIFE-212,Recitation,Microbiology and Infectious Disease,2024,Fall,Sophomore,W,1
LIFE-212,Recitation,Neuroscience,2025,Fall,Junior,NGC,1
LIFE-212,Recitation,Neuroscience,2025,Fall,Sophomore,NGC,1
LIFE-212,Recitation,Other,2023,Fall,Junior,NGC,1
LIFE-212,Recitation,Other,2025,Fall,Junior,NGC,2
LIFE-320,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A,1
LIFE-320,Lecture,Anatomy and Physiology,2024,Fall,Junior,A,1
LIFE-320,Lecture,Exercise Science,2021,Fall,Freshman,A-,1
LIFE-320,Lecture,Exercise Science,2021,Spring,Sophomore,B,1
LIFE-320,Lecture,Exercise Science,2023,Fall,Junior,D,1
LIFE-320,Lecture,Exercise Science,2024,Fall,Sophomore,B-,1
LIFE-320,Lecture,Exercise Science,2024,Spring,Sophomore,A,1
LIFE-320,Lecture,Health Promotion,2023,Fall,Sophomore,B,1
LIFE-320,Lecture,Microbiology and Infectious Disease,2023,Fall,Junior,A,1
LIFE-320,Lecture,Microbiology and Infectious Disease,2023,Fall,Junior,B,1
LIFE-320,Lecture,Microbiology and Infectious Disease,2023,Fall,Sophomore,C,1
LIFE-320,Lecture,Microbiology and Infectious Disease,2024,Fall,Junior,A,1
LIFE-320,Lecture,Microbiology and Infectious Disease,2024,Spring,Junior,A,1
LIFE-320,Lecture,Other,2024,Spring,Junior,A+,1
LITA-200,Lecture,Cell and Molecular Neuroscience,2025,Fall,Senior,A+,1
LITA-201,Lecture,Health Promotion,2024,Spring,Sophomore,C+,1
LJPN-100,Lecture,Anatomy and Physiology,2022,Fall,Sophomore,B+,1
LJPN-100,Lecture,Anatomy and Physiology,2025,Fall,Freshman,A+,1
LJPN-100,Lecture,Microbiology and Infectious Disease,2023,Fall,Sophomore,A+,1
LJPN-100,Lecture,Other,2025,Fall,Sophomore,A+,1
LJPN-101,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A,1
LJPN-101,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A-,1
LJPN-101,Lecture,Microbiology and Infectious Disease,2024,Spring,Junior,A+,1
LJPN-200,Lecture,Anatomy and Physiology,2023,Fall,Junior,A,1
LJPN-200,Lecture,Anatomy and Physiology,2023,Fall,Junior,B,1
LJPN-200,Lecture,Anatomy and Physiology,2025,Fall,Senior,A,1
LJPN-200,Lecture,Exercise Science,2023,Fall,Sophomore,A-,1
LJPN-200,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,A,1
LJPN-200,Recitation,Anatomy and Physiology,2023,Fall,Junior,NGC,2
LJPN-200,Recitation,Anatomy and Physiology,2025,Fall,Senior,NGC,1
LJPN-200,Recitation,Exercise Science,2023,Fall,Sophomore,NGC,1
LJPN-200,Recitation,Microbiology and Infectious Disease,2024,Fall,Senior,NGC,1
LJPN-201,Lecture,Anatomy and Physiology,2024,Spring,Junior,B,1
LJPN-201,Lecture,Exercise Science,2024,Spring,Junior,B-,1
LJPN-201,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,A,1
LJPN-201,Recitation,Anatomy and Physiology,2024,Spring,Junior,NGC,1
LJPN-201,Recitation,Exercise Science,2024,Spring,Junior,NGC,1
LJPN-201,Recitation,Microbiology and Infectious Disease,2025,Spring,Senior,NGC,1
LJPN-304,Lecture,Anatomy and Physiology,2024,Fall,Senior,B,1
LJPN-304,Lecture,Exercise Science,2024,Fall,Junior,B-,1
LJPN-304,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,1
LJPN-305,Lecture,Anatomy and Physiology,2025,Spring,Senior,B+,1
LJPN-305,Lecture,Exercise Science,2025,Spring,Senior,B,1
LJPN-352A,Lecture,Anatomy and Physiology,2024,Summer,Senior,A,1
LJPN-352A,Lecture,Exercise Science,2025,Summer,Senior,B+,1
LJPN-352A,Lecture,Microbiology and Infectious Disease,2025,Summer,Senior,A+,1
LKOR-100,Lecture,Anatomy and Physiology,2023,Fall,Freshman,A+,1
LKOR-100,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A,1
LKOR-100,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A-,1
LKOR-100,Lecture,Anatomy and Physiology,2024,Fall,Junior,A-,1
LKOR-100,Lecture,Environmental and Public Health,2025,Fall,Junior,A+,1
LKOR-100,Recitation,Anatomy and Physiology,2023,Fall,Freshman,NGC,1
LKOR-100,Recitation,Anatomy and Physiology,2023,Fall,Sophomore,NGC,2
LKOR-100,Recitation,Anatomy and Physiology,2024,Fall,Junior,NGC,1
LKOR-100,Recitation,Environmental and Public Health,2025,Fall,Junior,NGC,1
LKOR-101,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A,1
LKOR-101,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A-,1
LKOR-101,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A,1
LKOR-101,Recitation,Anatomy and Physiology,2024,Spring,Sophomore,NGC,2
LKOR-101,Recitation,Anatomy and Physiology,2025,Spring,Sophomore,NGC,1
LKOR-101,Recitation,Environmental and Public Health,2026,Spring,Junior,NGC,1
LKOR-200,Lecture,Anatomy and Physiology,2024,Fall,Junior,A,1
LKOR-200,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A+,1
LKOR-200,Recitation,Anatomy and Physiology,2024,Fall,Junior,NGC,1
LKOR-200,Recitation,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,NGC,1
LKOR-201,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A-,1
LKOR-201,Recitation,Anatomy and Physiology,2026,Spring,Senior,NGC,1
LKOR-201,Recitation,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,NGC,1
LKOR-300,Lecture,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,A-,1
LRUS-100,Lecture,Microbiology and Infectious Disease,2023,Fall,Freshman,A-,1
LSPA-100,Lecture,Anatomy and Physiology,2025,Fall,Senior,B,1
LSPA-100,Lecture,Cell and Molecular Neuroscience,2024,Spring,Junior,A,1
LSPA-100,Lecture,Cell and Molecular Neuroscience,2025,Fall,Junior,B+,1
LSPA-100,Lecture,Exercise Science,2025,Spring,Sophomore,C,1
LSPA-100,Lecture,Health Promotion,2021,Fall,Freshman,C+,1
LSPA-100,Lecture,Health Promotion,2022,Spring,Freshman,B,1
LSPA-100,Recitation,Anatomy and Physiology,2025,Fall,Senior,NGC,1
LSPA-100,Recitation,Anatomy and Physiology,2026,Spring,Junior,NGC,1
LSPA-100,Recitation,Cell and Molecular Neuroscience,2024,Spring,Junior,NGC,1
LSPA-100,Recitation,Cell and Molecular Neuroscience,2025,Fall,Junior,NGC,1
LSPA-100,Recitation,Exercise Science,2025,Spring,Sophomore,NGC,1
LSPA-100,Recitation,Health Promotion,2021,Fall,Freshman,NGC,1
LSPA-100,Recitation,Health Promotion,2022,Spring,Freshman,NGC,1
LSPA-101,Lecture,Anatomy and Physiology,2022,Fall,Freshman,A-,1
LSPA-101,Lecture,Anatomy and Physiology,2024,Spring,Junior,A+,1
LSPA-101,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A+,1
LSPA-101,Lecture,Anatomy and Physiology,2025,Fall,Sophomore,A+,2
LSPA-101,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A+,1
LSPA-101,Lecture,Exercise Science,2022,Fall,Freshman,A,1
LSPA-101,Lecture,Exercise Science,2022,Fall,Freshman,B+,1
LSPA-101,Lecture,Exercise Science,2022,Spring,Freshman,B+,1
LSPA-101,Lecture,Exercise Science,2024,Spring,Sophomore,A-,1
LSPA-101,Lecture,Health Promotion,2022,Spring,Sophomore,B,1
LSPA-101,Lecture,Health Promotion,2022,Spring,Sophomore,B-,1
LSPA-101,Lecture,Health Promotion,2022,Spring,Sophomore,RF,1
LSPA-101,Lecture,Health Promotion,2025,Spring,Senior,B,1
LSPA-101,Lecture,Microbiology and Infectious Disease,2022,Fall,Junior,A,1
LSPA-101,Lecture,Microbiology and Infectious Disease,2025,Spring,Junior,A-,1
LSPA-101,Recitation,Anatomy and Physiology,2022,Fall,Freshman,NGC,1
LSPA-101,Recitation,Anatomy and Physiology,2024,Spring,Junior,NGC,1
LSPA-101,Recitation,Anatomy and Physiology,2024,Spring,Sophomore,NGC,1
LSPA-101,Recitation,Anatomy and Physiology,2025,Fall,Sophomore,NGC,2
LSPA-101,Recitation,Anatomy and Physiology,2025,Spring,Sophomore,NGC,1
LSPA-101,Recitation,Anatomy and Physiology,2026,Spring,Senior,NGC,1
LSPA-101,Recitation,Anatomy and Physiology,2026,Spring,Sophomore,NGC,1
LSPA-101,Recitation,Cell and Molecular Neuroscience,2026,Spring,Junior,NGC,1
LSPA-101,Recitation,Exercise Science,2022,Fall,Freshman,NGC,2
LSPA-101,Recitation,Exercise Science,2022,Spring,Freshman,NGC,1
LSPA-101,Recitation,Exercise Science,2024,Spring,Sophomore,NGC,1
LSPA-101,Recitation,Health Promotion,2022,Spring,Sophomore,NGC,3
LSPA-101,Recitation,Health Promotion,2025,Spring,Senior,NGC,1
LSPA-101,Recitation,Microbiology and Infectious Disease,2022,Fall,Junior,NGC,1
LSPA-101,Recitation,Microbiology and Infectious Disease,2025,Spring,Junior,NGC,1
LSPA-108,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A+,1
