course_id,major_group,term_year,term_season,term_class_level,course_grade
CHEM-107,Exercise Science,2024,Spring,Junior,B-
CHEM-107,Exercise Science,2024,Spring,Senior,A+
CHEM-107,Exercise Science,2024,Spring,Sophomore,A
CHEM-107,Exercise Science,2024,Spring,Sophomore,C
CHEM-107,Exercise Science,2024,Spring,Sophomore,C+
CHEM-107,Exercise Science,2024,Spring,Sophomore,D
CHEM-107,Exercise Science,2025,Fall,Freshman,F
CHEM-107,Exercise Science,2025,Fall,Junior,B-
CHEM-107,Exercise Science,2025,Fall,Sophomore,B
CHEM-107,Exercise Science,2025,Fall,Sophomore,B-
CHEM-107,Exercise Science,2025,Fall,Sophomore,D
CHEM-107,Exercise Science,2025,Fall,Sophomore,F
CHEM-107,Exercise Science,2025,Spring,Freshman,B
CHEM-107,Exercise Science,2025,Spring,Freshman,D
CHEM-107,Exercise Science,2025,Spring,Freshman,F
CHEM-107,Exercise Science,2025,Spring,Freshman,RF
CHEM-107,Exercise Science,2025,Spring,Junior,B+
CHEM-107,Exercise Science,2025,Spring,Junior,C+
CHEM-107,Exercise Science,2025,Spring,Sophomore,A-
CHEM-107,Exercise Science,2025,Spring,Sophomore,B
CHEM-107,Exercise Science,2025,Spring,Sophomore,B+
CHEM-107,Exercise Science,2025,Spring,Sophomore,C+
CHEM-107,Exercise Science,2025,Spring,Sophomore,D
CHEM-107,Exercise Science,2025,Spring,Sophomore,W
CHEM-107,Exercise Science,2025,Summer,Junior,D
CHEM-107,Exercise Science,2025,Summer,Sophomore,C
CHEM-107,Health Promotion,2022,Fall,Freshman,RF
CHEM-107,Health Promotion,2022,Fall,Junior,B
CHEM-107,Health Promotion,2022,Fall,Junior,C
CHEM-107,Health Promotion,2022,Fall,Sophomore,B-
CHEM-107,Health Promotion,2022,Fall,Sophomore,C
CHEM-107,Health Promotion,2022,Fall,Sophomore,D
CHEM-107,Health Promotion,2022,Spring,Freshman,C
CHEM-107,Health Promotion,2023,Fall,Junior,A-
CHEM-107,Health Promotion,2023,Fall,Junior,C
CHEM-107,Health Promotion,2023,Fall,Junior,C+
CHEM-107,Health Promotion,2023,Fall,Junior,F
CHEM-107,Health Promotion,2023,Fall,Sophomore,B-
CHEM-107,Health Promotion,2023,Fall,Sophomore,C
CHEM-107,Health Promotion,2023,Fall,Sophomore,C+
CHEM-107,Health Promotion,2023,Spring,Freshman,A+
CHEM-107,Health Promotion,2023,Spring,Freshman,C
CHEM-107,Health Promotion,2023,Spring,Junior,B
CHEM-107,Health Promotion,2023,Spring,Junior,B-
CHEM-107,Health Promotion,2023,Spring,Junior,C
CHEM-107,Health Promotion,2023,Spring,Junior,C+
CHEM-107,Health Promotion,2023,Spring,Junior,D
CHEM-107,Health Promotion,2023,Spring,Sophomore,A
CHEM-107,Health Promotion,2023,Spring,Sophomore,B
CHEM-107,Health Promotion,2023,Spring,Sophomore,B+
CHEM-107,Health Promotion,2023,Spring,Sophomore,B-
CHEM-107,Health Promotion,2023,Spring,Sophomore,C
CHEM-107,Health Promotion,2023,Spring,Sophomore,C+
CHEM-107,Health Promotion,2024,Fall,Freshman,W
CHEM-107,Health Promotion,2024,Fall,Junior,A
CHEM-107,Health Promotion,2024,Fall,Junior,B+
CHEM-107,Health Promotion,2024,Fall,Junior,B-
CHEM-107,Health Promotion,2024,Fall,Junior,C
CHEM-107,Health Promotion,2024,Fall,Junior,C+
CHEM-107,Health Promotion,2024,Fall,Senior,F
CHEM-107,Health Promotion,2024,Fall,Sophomore,A
CHEM-107,Health Promotion,2024,Fall,Sophomore,A-
CHEM-107,Health Promotion,2024,Fall,Sophomore,B-
CHEM-107,Health Promotion,2024,Fall,Sophomore,C
CHEM-107,Health Promotion,2024,Spring,Freshman,B-
CHEM-107,Health Promotion,2024,Spring,Junior,A+
CHEM-107,Health Promotion,2024,Spring,Junior,B
CHEM-107,Health Promotion,2024,Spring,Junior,B+
CHEM-107,Health Promotion,2024,Spring,Junior,C
CHEM-107,Health Promotion,2024,Spring,Junior,D
CHEM-107,Health Promotion,2024,Spring,Junior,W
CHEM-107,Health Promotion,2024,Spring,Senior,A-
CHEM-107,Health Promotion,2024,Spring,Senior,B
CHEM-107,Health Promotion,2024,Spring,Sophomore,A-
CHEM-107,Health Promotion,2024,Spring,Sophomore,B+
CHEM-107,Health Promotion,2024,Spring,Sophomore,B-
CHEM-107,Health Promotion,2024,Spring,Sophomore,C
CHEM-107,Health Promotion,2024,Spring,Sophomore,C+
CHEM-107,Health Promotion,2024,Spring,Sophomore,D
CHEM-107,Health Promotion,2024,Spring,Sophomore,W
CHEM-107,Health Promotion,2024,Summer,Junior,C
CHEM-107,Health Promotion,2025,Fall,Junior,A+
CHEM-107,Health Promotion,2025,Fall,Junior,B
CHEM-107,Health Promotion,2025,Fall,Junior,C
CHEM-107,Health Promotion,2025,Fall,Junior,C+
CHEM-107,Health Promotion,2025,Fall,Junior,F
CHEM-107,Health Promotion,2025,Fall,Junior,W
CHEM-107,Health Promotion,2025,Fall,Senior,B
CHEM-107,Health Promotion,2025,Fall,Senior,B+
CHEM-107,Health Promotion,2025,Fall,Senior,D
CHEM-107,Health Promotion,2025,Fall,Sophomore,A-
CHEM-107,Health Promotion,2025,Fall,Sophomore,B
CHEM-107,Health Promotion,2025,Fall,Sophomore,B+
CHEM-107,Health Promotion,2025,Fall,Sophomore,C
CHEM-107,Health Promotion,2025,Fall,Sophomore,C+
